task_id,arrival_time,cpu_demand,memory,deadline,priority,assigned_resource,latency_cost,energy_cost,sla_violation,overload,reward,edge_cpu_0,edge_mem_0,edge_energy_0,edge_cpu_1,edge_mem_1,edge_energy_1,edge_cpu_2,edge_mem_2,edge_energy_2,edge_cpu_3,edge_mem_3,edge_energy_3,edge_cpu_4,edge_mem_4,edge_energy_4,cloud_cpu_0,cloud_mem_0,cloud_cpu_1,cloud_mem_1,latency_0,bandwidth_0,latency_1,bandwidth_1,latency_2,bandwidth_2,latency_3,bandwidth_3,latency_4,bandwidth_4,latency_5,bandwidth_5,latency_6,bandwidth_6,latency_7,bandwidth_7,latency_8,bandwidth_8,latency_9,bandwidth_9
258,502,1845,450,4,2,5,0.17414772293134712,0.2219765170386916,0,0.3125115033487027,-0.14769698262051464,0.9993415444117173,0.5687574940643811,0.45667188549945426,0.8281597112426515,0.9300310411142396,0.6102541384616663,0.29656614511193163,0.749928545395278,0.9783662628569316,0.743054533925879,0.7137267523977049,0.7284999950435798,0.7962590567161467,0.6738407094566541,0.8655157630897139,0.9138458693846452,0.6170437180860822,0.5837489435852973,0.9252380726234155,73.98055811548308,624.6766852505638,43.09803519850086,941.0481117118029,58.249332914382045,200.88693970916503,20.291446767172314,543.6778527950273,10.237545391587522,104.90286244513885,29.385645673372178,811.972588832493,32.123310075140594,193.53454109558893,54.91175515165685,226.98486298274497,14.786088903693027,509.754591341621,15.639580134139166,619.1709685606775
259,503,4032,433,3,1,3,0.7780958895126633,0.9009176653935487,0,0.6198947912367159,-0.5595524568014909,0.6113986847371269,0.9908892160291964,0.677986831444377,0.26300251821875364,0.7478061476111946,0.6413737321061168,0.22774898816508557,0.8033121463475674,0.8074501588418264,0.9502477577914803,0.2653696090458853,0.5234172895340221,0.4060111723828949,0.8513780084711755,0.7498518796131256,0.9708846988586957,0.6763914723587163,0.5268612579560703,0.862985821539544,7.039360545703704,895.9724039779703,98.49470232249912,276.5702380197479,39.78260214170306,30.686826918068036,17.856737260201985,318.88418974410143,94.84546024525724,952.813705552245,8.708004202976916,659.6314101049486,7.836208637073161,460.9002713554238,99.94358936820306,252.27630813228006,46.50135994757392,632.8495941894928,45.09634671135094,458.3964896981022
260,504,2327,348,1,1,6,0.23397962866297323,0.27325921566623673,0,0.4534008956335638,-0.19554776351195619,0.5031745016147601,0.6773733488556648,0.6628940024582293,0.836222032788404,0.469329544452409,0.808620912118446,0.7514085973739546,0.6653523604925198,0.39615112849396555,0.974852560027468,0.700440105132117,0.7725033032651871,0.27427136016893405,0.4081515632697194,0.7469554068061535,0.7167774337653103,0.6611945862165682,0.5487237172064116,0.9766160487827047,31.151415434710405,158.26586978858754,51.18770720801847,289.948162605636,79.37426792769833,450.9408278417471,89.30077194843172,861.8318216137637,71.0223242403677,260.520747804711,10.966053229609637,518.0254752845125,33.091031787907525,771.5843554652745,95.34882706040136,194.76164510962016,44.27625391513916,156.42148508770595,90.04879401599025,779.2275622354591
261,507,9583,111,6,2,6,0.9101910716519614,0.5858466689594448,1,0.8227393095492421,-0.8473024732729718,0.7655356592633817,0.5496517371404621,0.9323853646740541,0.26578308222213565,0.7770779257324438,0.5630475947605409,0.2001323972009157,0.38067844441628856,0.8977207506630074,0.29618418095019794,0.8689002703500976,0.3244913679080755,0.6933806786233898,0.26202120818029884,0.4975980136464427,0.5488488748917166,0.5953518815120914,0.9569493117808645,0.7635361234704889,69.75914135775037,569.1160235857741,20.377914894990415,319.1477378999592,91.6553615441115,128.2199999455457,66.86344350923218,640.3134131731397,11.194466780522177,207.48517534756218,38.79973383390251,663.7774473991171,93.4618099419166,60.65569865452957,75.66976695524193,887.2778919247037,31.819381099041674,284.9631755812439,71.31848162245983,528.2687165214434
262,508,4255,382,2,1,3,0.4475853461394622,0.5824853735604759,0,0.6753695374564778,-0.3698131682845785,0.7409541996619533,0.6649742220777757,0.3655478477602378,0.5506718979276674,0.5037494274735257,0.4752132531591356,0.23685656778993938,0.2426507208809656,0.5362671781204058,0.7072475128435927,0.8195895044094617,0.7335250687973447,0.26865398206919205,0.6372334727164289,0.3448655884071346,0.9519825217021258,0.6972802322715341,0.8076291767766801,0.7674020454406364,36.53865816922981,661.3510253801592,10.324574761608906,853.1531094972808,49.13437475616793,125.53310709390924,16.335364417833205,867.5469183371628,38.564226345435884,585.046502904405,44.48023517440511,947.1187324873703,42.37857621739278,886.0411761336554,58.22342828800486,772.5745437313418,47.08173329675522,85.74773313017234,12.041457684573084,827.7743898926925
263,509,6136,315,2,2,4,0.11390268208808177,0.22059670456988262,0,0.2921335712065807,-0.12422847199395734,0.31338106541311816,0.7722606600577524,0.446888870521682,0.6100605478166616,0.5040985527420874,0.8083974558649647,0.4722986171798782,0.8876962896773049,0.7812843395463802,0.5718031418210725,0.2669652076474086,0.703917022702487,0.708061522901754,0.38668275117707807,0.7931778108341472,0.9831443618968962,0.6153569938098737,0.7455266415689934,0.7518394931525293,69.5453044324144,662.0745892360253,41.82087638891513,203.28939583402203,63.67399657801294,29.785210445449188,6.867031332398545,334.4659534978394,21.556295811640055,618.3806277943349,27.59045213493061,445.791809871638,89.27424328772251,822.0825207337442,8.072563204476548,582.3779934417591,74.87224076402096,113.06247959071898,16.249769947065943,971.0747976637762
264,511,8108,418,7,0,2,0.5361366975992911,0.6555467695806997,1,0.4631793048582258,-0.6978524670407493,0.32800562892911744,0.8356825197388638,0.8050911837807115,0.9144693917528064,0.9637434044611177,0.44625904053020277,0.6475840517169922,0.8771565757790969,0.6720631382564897,0.2176746204250285,0.38468831656252783,0.8017927641544427,0.7027622733870889,0.4788308278318817,0.7681446282989908,0.89142775470857,0.5659251019138316,0.5486346877063152,0.6155449735620195,44.759168035379105,660.0961165713305,28.42724942424173,139.52667688565347,73.69660802022162,751.0512090596626,5.544637585441462,108.4060202518907,34.78332485391432,852.3901662462503,96.25110889760064,849.202045404334,30.233296268857764,561.0776242957688,73.7377013854878,280.99898826013936,96.03469191472762,368.8949919784309,21.297555487432778,59.553751173708605
265,513,4237,410,5,2,6,0.5083631465493913,0.8673809349411455,0,0.9330801879381255,-0.4880803538213859,0.5705431454192411,0.8123969338372894,0.6283833380925561,0.761311289180685,0.9570175643861105,0.6004471052430618,0.8272268983500359,0.43139785087277693,0.4780179278814447,0.9510758827119434,0.5090736845826263,0.570029020918734,0.9986766354199996,0.21829800227026502,0.7633941080355149,0.697808745398858,0.8359688439902193,0.7575459620994072,0.7344172277255476,57.04252303981008,348.65490773151987,13.996775752202689,735.3019531803669,63.49467573260689,843.4176340471432,36.54864692204217,467.20927447646056,41.74071316427107,549.4437181081463,48.45319376408666,256.5249747454485,84.36676183959653,679.2314684189581,57.17814968377795,606.8498870978946,85.85007980273446,476.69165700293735,98.03121721725213,62.92476506735996
266,516,6668,181,8,1,1,0.7299738241967625,0.49966956967436393,0,0.5770563345861571,-0.4381138643460735,0.6396935947771416,0.6035214929055996,0.5778069565038438,0.6492066825027397,0.27052938965075185,0.7010156943819894,0.217956200780485,0.2684743473960989,0.9610200324344125,0.8921363787890646,0.8090529090280103,0.33298203231817647,0.22297439483401682,0.4751359215063759,0.8282746951804218,0.8890747899440352,0.7484529487179021,0.6672406985387622,0.9658357218554648,62.55802678688056,439.1996607677857,70.8482677021883,628.6957209706708,44.68863438891561,674.4824356470846,51.700668331386545,501.36325244763054,93.47540866519324,109.92653863144038,82.119595648856,454.9963557478168,49.48101233701283,915.2165264990821,14.038759135573057,497.69640344275524,8.8280988706902,391.6782824998386,59.09037230327033,219.4266282836636
267,517,7312,113,2,0,2,0.2663235969330207,0.15077715532428287,0,0.6370654173636041,-0.1946140894939884,0.7061318456008336,0.9485118029218391,0.8094974799440264,0.278861582995384,0.7728668574570097,0.6532226469815204,0.42867088328516517,0.43580979154614075,0.40245414808273394,0.3122636424885804,0.7455056163797911,0.5496715117789983,0.3099154304900329,0.8924798697473701,0.5168400185986746,0.9901681718241977,0.6075207487538491,0.8674150316775493,0.7758782827516669,46.597519616338936,665.9159353394324,66.99458621308432,657.8512413685464,51.797171801262785,419.9786903384513,50.9419030688929,544.5929839470497,65.69621353082235,526.1408185485316,37.796687101094754,251.96241077972633,8.36372842166243,591.4907990833943,49.571795357874215,580.8069997569385,23.200812308656047,354.50271991413655,87.10504421646915,465.54040741005235
268,520,9956,155,8,0,2,0.6979712538988384,0.14501257719932037,0,0.6485811431785301,-0.3454011974822766,0.25968078585354437,0.5488297024403341,0.7986313800050702,0.45430558558840284,0.6494173451471676,0.6519524830823558,0.538921075562235,0.3739907133413521,0.5458373560277954,0.5715785542657269,0.5217669615094863,0.749274825305098,0.5517664315736859,0.6632394792904599,0.4800386321582862,0.7664839540573654,0.7657619058660934,0.6653824655095235,0.7225881079186872,73.98811597110341,880.6934656033691,76.8076406612338,584.143766190906,51.86726885000572,750.6887072128185,54.57678979428821,998.5770817460719,22.55108055138411,419.30928518553714,67.42110679874158,916.3630386688282,66.86795253019608,691.7711044255184,54.92341615009877,652.7146128701816,66.74364013884966,875.784100771529,97.44155071006834,535.307061204214
269,522,6465,502,7,0,2,0.6018252721788525,0.10646178148199059,0,0.026343079497940458,-0.23988859858289008,0.6189536274362221,0.6923826389858655,0.7489386984463083,0.8878295433495527,0.7760275153490357,0.9827277613624519,0.7054372925649401,0.9658825514986773,0.4444955935714259,0.21382853677585026,0.8708298953340619,0.3682209433168186,0.33836182259225495,0.881269785821601,0.9501326297182733,0.8210243283075729,0.9150087644847906,0.836531518500393,0.7834329869889236,95.99144419241847,401.7696252310383,95.88662969157451,514.8674542992383,10.524417767631768,317.5657859817532,80.37734258079567,244.36663090861117,91.00379819981389,915.7911998129491,85.8773998605046,43.852183898462826,31.430738650984228,662.9548211345364,42.9933637071881,54.71537632707676,15.857883504920542,167.11137195871285,59.87467740180708,677.0110014361426
270,524,1498,441,8,0,3,0.9372894548741915,0.826314214992985,1,0.5756272578019872,-0.892192588734412,0.47915985771905034,0.6460096217571458,0.5512737899440023,0.9592349670919014,0.31533880335178366,0.76624491360448,0.26246351795994,0.7083936169984371,0.5438225489217761,0.7680954099235853,0.5250066453564552,0.8804822723921415,0.22647450539589845,0.22547264821724744,0.6428063379544904,0.839591009816827,0.9102100311845425,0.7930996188625254,0.9300132339802956,2.705284952661921,44.22840897868763,72.91985345242985,127.29795462419214,18.11280055007458,703.263223691293,76.65942636248727,65.36284965767132,34.274549953014244,43.62240648307917,99.38375782723853,151.47119254780728,41.38972605785105,929.7317229625337,82.09784203175528,931.5017352814687,21.783933338642615,161.10219342387538,52.04236741682252,238.8423660776708
271,530,7062,381,3,2,4,0.848016521688241,0.7134150609324316,1,0.6614644122217919,-0.8413059890461715,0.4900297352015726,0.3558829738674809,0.5188355490974018,0.8161190109709946,0.8072595090269099,0.8725082488148905,0.47514346915068206,0.7048041501113853,0.4814108395036474,0.5442256479891726,0.982745230203294,0.8082611007282534,0.9242436226139434,0.9387565103577447,0.5293491421776477,0.7002420961083343,0.5356164416783911,0.9083275769494238,0.9689160253475291,70.41873681096776,673.6571270200244,52.79724886143726,602.1938138321169,75.00401718079759,259.53438068363505,64.05149510763371,622.6489182924887,65.93962923661887,376.50232117922826,15.099258917892378,464.04323618330403,83.8174600475248,773.886664086969,7.744578953570989,247.02200532014353,27.26644878713677,503.86719222603625,96.32656469585265,911.2152153331745
272,533,3944,298,8,1,5,0.18853230921359979,0.2760315779654777,0,0.5884777146631791,-0.19384197418244728,0.25293527305543845,0.6754075193346329,0.6130619135455968,0.622129860168081,0.32395316282283776,0.7383892388071478,0.4929900468729427,0.46907662057696264,0.7578352318100773,0.9710493372136249,0.38640855494691995,0.6272723207956208,0.8349518635346065,0.576413028490845,0.40104016437626305,0.6291369404761822,0.8815637059152612,0.8126933559196722,0.7421648047716813,72.1123849406325,580.9065112640296,91.45250612092144,325.8689026146568,2.9415369281582886,53.13239757778191,17.293778030947323,65.665906088819,97.84436945467259,995.5551249311361,66.02896299745312,281.1508683086784,14.995492740497147,233.74046607962805,62.3820474394443,620.3887840000617,35.64070595273863,402.1355583219067,70.3505768646577,926.3229034989672
273,536,8952,447,6,2,3,0.5760704061743787,0.2580442788412823,0,0.42842757824967403,-0.3089784696963205,0.297661421893231,0.8404587494534932,0.827034725239461,0.9419278053780578,0.8574787191093265,0.919603470633169,0.368970637963015,0.34245257481817315,0.9416539719262766,0.26785411482785615,0.6392701407721584,0.36899885855624326,0.633274623835594,0.7413861136652131,0.8028994035246961,0.7358358957636435,0.9099741571213239,0.9464188616062756,0.6149424232129306,87.41838631029337,386.8434996817275,90.84273236864442,216.15940656800734,8.244509102531566,797.9295673287638,9.597754303324924,113.88794174264429,18.593883028171142,414.94516215967764,32.238797919539515,158.50865916487228,54.09120647198917,737.8417972790417,90.28693488063807,121.52547671573912,25.473312763349163,524.308074721411,56.01238150332869,866.6411274828515
274,538,6856,265,2,1,4,0.994662441210264,0.47205651239149726,0,0.5739280688255123,-0.523538789404018,0.7893052559810234,0.5173052902408299,0.44591279630014297,0.7728407115969695,0.924349288147144,0.37169099809932116,0.6272448551019171,0.4872152638909155,0.34978402584034124,0.5941899795357621,0.5921078380624358,0.30304260881475265,0.975635117842522,0.6694686577340472,0.9455140944942835,0.795277445772196,0.9097055298997045,0.9278354591776423,0.7781493938587519,61.7265469263997,648.8844807191364,89.9445123292981,406.6621138497724,97.46154275768536,828.3221312515457,31.2673530355548,705.049659866319,48.377385806822225,311.2040076308244,58.3611708684867,602.7448575844396,93.83373914947343,113.21573137247361,82.06272697584824,465.93140731156706,67.11482623006656,745.2895994042086,47.561269106779044,115.12174808070586
275,542,8838,391,6,1,3,0.8565463201578742,0.9829370881646763,0,0.7671105250184773,-0.6222365365982727,0.8564470734155982,0.5418820125850663,0.7235129886407992,0.7589120305144317,0.9709080979973472,0.7223220748570996,0.35616917084771355,0.8083722809502165,0.8679600592932575,0.8558165528213211,0.863266855610088,0.9032196950300677,0.7998245948128231,0.8021042064047947,0.30319409918905826,0.9766581748536362,0.7221154932535983,0.5635120656141721,0.7854540091359417,94.67296398247476,420.3200928402059,19.58746708712859,802.9315718120653,9.673284277302132,94.33991784909313,15.751440429982171,585.240313962403,7.69759394356702,663.0958125436739,35.837456963011746,856.7799632599482,64.2152894835665,635.1997862733552,82.7583715253001,330.763452346992,30.14189545579615,206.84945228785915,13.956507690791119,66.29830877237862
276,542,7077,245,5,0,2,0.17711994273195503,0.48212530279181387,0,0.8821856646352141,-0.2707418721176591,0.9936212798221333,0.6704853889737834,0.8282497303250547,0.3063960863473003,0.22253127866151498,0.5722767932207407,0.7722363167584303,0.8117947028376251,0.529506709805931,0.9832665544268204,0.6901553596525429,0.821219523535939,0.570074421795576,0.2645861143322451,0.6011235710791579,0.7775962237625682,0.8582635863222436,0.9419878935609003,0.6386769247797146,88.20103429981812,687.3143577171941,42.79488076759072,612.5805883971705,51.34887744632968,88.11201587285703,21.745609304454966,832.1438489594124,4.768271666056105,809.2488951061281,51.89535654710807,630.9855279541333,36.482949794564185,473.39569947750505,45.599149180250826,737.033817850723,20.04042192511856,273.468049757532,19.381360252899334,721.3251982043153
277,544,1135,177,3,1,3,0.14626453467155626,0.6948187461840699,0,0.12095939429400437,-0.2369932131104626,0.7867283547408102,0.29486538504164844,0.9903318936926488,0.9802965204363441,0.5849545814507364,0.8900380385417168,0.6379879151247971,0.8822707667328427,0.4341782484667178,0.7592332757624811,0.6429985705466473,0.6593468154582902,0.21606784800967677,0.9356926128659027,0.7929563346960062,0.9360368493210035,0.5487424565464496,0.5979546593841423,0.9534031803599832,46.266362215086346,982.0253345418805,23.353135933314878,668.8350066488582,18.96704723445225,206.1531286172119,15.403599680838406,337.9179195132123,42.84224754527556,499.90911689881636,60.940443009969655,575.8727448711719,41.84524619743047,249.23577124183313,92.02341884732303,737.9942785256776,65.60802976928878,684.2774225744358,39.54523137054783,474.93857293662376
278,545,5033,211,1,1,6,0.8562564245134272,0.9119587934597015,0,0.4982055316281717,-0.5775000001074421,0.6157320845011554,0.8525220755794245,0.5330715077209568,0.4046403248335538,0.7046269042599094,0.41748517952508524,0.3049957138804337,0.4506896767347625,0.608352171848445,0.7668784677450624,0.8821869958640558,0.38669197003044997,0.2312715911266735,0.7273546350346392,0.4649586505558699,0.740683497253356,0.9752614786289614,0.611548260077154,0.8123422323309466,37.92874430176676,308.2991720373469,29.47868811529779,610.6457446034397,33.979028130145444,218.9342555206925,37.08936555911571,799.6070810651846,29.18721814560737,521.5132287341253,11.03199405306327,274.1102997545043,49.0042510840192,525.7144923583572,45.738746754986856,617.0237947537294,72.84646497652044,337.995667211882,91.66070339556083,848.0342981142409
279,548,7700,122,7,2,4,0.47247982065497596,0.44701663431154215,0,0.03705598370658891,-0.28082769417778597,0.9238921212616462,0.6422122749181367,0.8041384691223572,0.6142189278966739,0.60049868592126,0.5837090326251986,0.718584092151503,0.3702497248309719,0.6072062132184428,0.40274783930101316,0.21259094917142793,0.7403359452543219,0.34575441495143383,0.7732055925669041,0.5669071246183194,0.9484088353959009,0.7553254070345333,0.5016146714966302,0.5269583161443414,61.617540481653485,874.4951293363237,73.2933519208212,394.7893228575448,51.511726516027686,218.74819005404478,41.036335110180346,134.23957896445387,5.948944838990524,167.29965911657396,38.56136247852283,55.314894218572604,51.67109651055151,321.90262212023515,31.167960920457645,275.1756610765895,37.38710261555547,219.09279012114501,35.453504999122806,176.63338251429826
280,550,5113,474,2,1,4,0.5151268437463601,0.6821608300284603,0,0.02258004392048496,-0.3530926072103896,0.39500289688961115,0.9356884725625163,0.6119275920399266,0.3858343928034347,0.3469297908965643,0.8277368113673065,0.8916013026347616,0.9477789229053348,0.6668148054561763,0.8298715211699588,0.25752946071622296,0.8851488338247369,0.8821892272992256,0.6419721332595343,0.7619889337564456,0.6091999877548802,0.7078674645276046,0.7045169905650006,0.6701462264934248,55.29020655365077,926.1209121260506,96.18897432479683,515.1936252560049,20.410273655710487,38.627478708437295,36.09089995972792,392.472481331743,99.585173210764,928.124534612751,39.07296674579289,720.5269783361618,78.93531664729697,96.63091258135978,40.0187053937585,485.5459587387344,49.77197365585642,109.74172934038094,77.47351849353106,557.1679825879208
281,551,7546,215,1,1,1,0.46223369603202125,0.40453857640840296,0,0.9594349432410578,-0.35885993203741395,0.7878976349267186,0.2924472876669649,0.6242325732760787,0.7148402891715371,0.9112835660701732,0.9379012014896204,0.6222997517845347,0.2825921519079751,0.5915311442302202,0.41238546110392704,0.40084369651131724,0.9694077766190454,0.7642903661816927,0.844747221716144,0.9188892463851148,0.6105682938562568,0.6916938551869616,0.9867906627437257,0.8596772365340455,55.62213851559609,45.08188381620835,47.80071269201481,775.4919572007541,14.56562131355738,399.00080251293144,99.90134400213988,993.007145686543,19.51510467402804,55.78415678104665,45.611546429295046,404.9319529304332,62.84626361538866,561.3676954023165,6.191603046343255,252.54515899941984,19.48606593153981,272.34633657503974,80.3639841480697,339.4327996309967
282,552,9396,241,1,0,1,0.7269556439498783,0.5101519837992039,1,0.3981025216503098,-0.7217827234972893,0.30926752417482134,0.7507893863909256,0.5177586393144862,0.6088492348536967,0.5105022723506997,0.3157468729783329,0.35621981480449283,0.8694153209387196,0.49796431458482654,0.603807443903567,0.7085599553187125,0.6230814881931064,0.435125930299484,0.4078219838324644,0.9284019445910425,0.6220132972502518,0.6806249497930952,0.6811574688924791,0.8955596371219074,64.81425083926771,36.35019712391404,41.21016654827098,997.0296457156958,61.652820221466,179.07797353916337,44.913375150571845,137.7850430564112,53.8535691478757,765.9080041764936,43.589114033625755,331.1739806663925,5.456943819012517,760.1311220330809,33.40432630685342,615.2825507060747,50.53710699227771,579.1284924848551,49.13605224733977,759.1457695767067
283,555,5594,296,7,1,0,0.4795316792807637,0.5248052212196457,0,0.22929578552771857,-0.3219669716059505,0.24278373562918906,0.7922154931781142,0.4406358474770108,0.6029672102911838,0.4664477751913827,0.9695231690178676,0.3454641669599619,0.8525907487935886,0.9866969115934019,0.32892402605532245,0.8252737523357492,0.6327686075030565,0.5074927181421591,0.44681457569542504,0.40241192846424456,0.5870358237355278,0.9953844585256859,0.9633347043187379,0.7731561048798739,7.252964499508446,918.8562073681752,78.26088765057713,481.7636260329738,38.329434173037484,883.6535242090541,86.37967398924927,633.7917415295996,41.42409757913781,882.4426973923237,82.24113575699779,552.2592328318214,26.592197152285568,550.1294512892257,94.93792670770745,703.9015721154265,22.607017157623847,699.8478764711834,18.671094506577614,339.097425412778
284,556,1561,377,1,2,5,0.29727780750085187,0.4412716652746492,0,0.8831885553427022,-0.3026840044782307,0.4894297262826907,0.28292162008081123,0.8310166450551717,0.8935662924898147,0.8566308360270212,0.5440237612188519,0.6517096183149671,0.4915590734690962,0.5309877749133693,0.8836539425078,0.46025791743598665,0.37010734733419176,0.3174685233136607,0.21455458163120833,0.9833466259806563,0.7056382538130378,0.6387986165698003,0.6309240206472715,0.9789283655909318,25.69533025814092,378.20203338434567,9.874871718697076,894.6132545770392,18.182716349889045,975.7676774186033,9.981589122283278,659.6190326200597,20.599102577217835,255.66097173319648,15.055214276795514,35.58761558631856,77.62649270927686,301.99792557347735,60.53934238452921,416.51314288124405,30.261036498531283,925.7257599953375,5.685679918549437,714.917066584078
285,557,6400,127,9,1,1,0.9241831547441085,0.8840509192734992,1,0.04954409419652739,-0.8494312433984654,0.4858482160445153,0.7806984641103802,0.9258115296910825,0.6442636940828398,0.4192545802606986,0.5067094043021032,0.32250245552795803,0.5486978251397936,0.34483838231178177,0.30244565305984444,0.9198362090027521,0.6398991412434764,0.7291212785695815,0.3002454002673127,0.42260209411349436,0.6230594535285825,0.8658971536224733,0.7928079991822996,0.6124084914085066,77.08304039259524,727.0785118934867,79.21131637114743,592.6575105622685,89.53064782051213,277.2352811044508,48.56801874578226,506.9361538146066,92.73661430818373,862.2170948896737,76.08634248006,971.9900590643522,1.4533732052390458,666.4242067307597,77.2555351790159,162.8104615142143,98.54557400536788,419.9368683525192,75.24917127521842,22.044408589109143
286,559,8333,398,6,0,5,0.6814616459348014,0.9366475746062327,1,0.6562589194487102,-0.8382993616736097,0.7230671766425614,0.2304312629541644,0.6449223069098107,0.38732693126875106,0.6484065189173605,0.8428710657084075,0.381698844351126,0.7598828993300282,0.561649509733293,0.7963566234640671,0.6225363527753849,0.7040588965181491,0.2935902715348762,0.47166207807357136,0.684424397414142,0.9888226777818889,0.9971894056384051,0.9870860441316255,0.505124493098759,96.57763294177006,994.1118916923461,54.81869634994073,882.7933335614808,39.95561884638029,834.0306201291621,55.69441067409401,427.06120887362874,1.1889765521436966,525.3958112315815,49.33158522344799,768.831524242065,65.32369102458111,15.831428075881883,58.50721404410409,684.7908818100273,38.462839110031126,519.2288059155163,95.90110546019051,900.0879355337119
287,559,4314,175,4,0,0,0.7217441824624842,0.9542160373798848,1,0.4028510823425968,-0.8314495814411003,0.9386107973413254,0.4891445080555252,0.581273718841126,0.9549908168324084,0.3197184544820575,0.9776205967926952,0.8967938585353972,0.44937245439473616,0.5388050969029308,0.3685418392212474,0.8071086877141977,0.3237169821776981,0.21344139981909027,0.5993128480311252,0.8922274812601163,0.9908403834047183,0.7879962499130644,0.6933215841448902,0.8422398393105612,79.72252023770324,724.7047344408749,84.74926552654199,17.653987545035534,39.910354707592354,33.29828797521887,13.160521615291398,650.9330151064539,20.5564570270933,434.7020409912302,44.35892536465718,414.30693064789904,30.216890357496336,942.7399960669874,41.556290977854566,462.0867594076664,24.767125870914263,53.905497606001305,99.72521251016838,728.8283642182839
288,562,4960,117,4,0,3,0.3843535452713769,0.9634968881972649,0,0.3996410439548086,-0.415362067289779,0.949352673460184,0.9126061033512947,0.9516112683701221,0.47517746188280907,0.3344012443431664,0.6399055277973739,0.4483282119906769,0.5539381067248402,0.3573907919617681,0.4093420641257195,0.7612863676170423,0.36217239665164525,0.3956289384391119,0.41783017038794457,0.6976749760450236,0.9572095901817594,0.5912120268122492,0.722195266043177,0.52566148281046,32.76009889919335,88.35100338666022,22.82932488200208,615.689513747345,77.24103646189975,346.3284305212445,42.6920327875473,898.2764943972415,12.733865429332342,753.0952178718583,14.298432520711303,930.643391495376,50.10187678861065,291.36011356561664,43.03978185035121,970.1994130215426,38.50476247764025,493.34960147561816,71.75636605137461,541.3397499843911
289,565,3211,199,5,1,5,0.8005416121134059,0.15065008803145483,0,0.5000618025468677,-0.3678582665022425,0.7876426323533254,0.4134768574277609,0.3831763807689085,0.9263149027899409,0.28448155891327565,0.43730127533794727,0.8288450927481796,0.9143449462607269,0.8467140262494766,0.7392863727666725,0.338023022159651,0.45530849077097024,0.43020605024914416,0.9761016427992961,0.5699499132474386,0.7552835053395016,0.50369600204842,0.7599499958054268,0.9630303415149954,90.59278877699003,186.6823446790872,63.093844035620975,117.70080816095404,57.72236197065643,376.7019287430349,46.591949213163296,614.1151938655474,63.99074507411621,724.6762254334607,90.127530136547,665.1955141004458,25.51313691062126,149.36726509259552,93.50608854488424,38.84287947175942,86.24006377217734,698.1966885550634,44.62407929251823,241.8426223913299
290,566,3371,223,2,0,6,0.9939986892036263,0.5703724454605779,0,0.8618216011343242,-0.5766748126998461,0.6375707802355497,0.5590702704204009,0.5605220311310941,0.3895737380999495,0.9854284062317622,0.6081118193812827,0.28920568336556607,0.2322827205581442,0.5941862299365503,0.2962343699204222,0.6536744688111378,0.6653460297999518,0.6830152841905328,0.7526711229712906,0.671519421722462,0.5317959600319779,0.7913951776828729,0.5885339149760229,0.5855506783419177,5.7195844054947305,166.0177931415101,63.24273037892986,991.3258639721184,18.609440863188812,796.8201505107378,5.5328104792644295,103.16065724120891,37.217967490988435,239.36926065126102,85.89897047806576,799.0162585040755,15.323745847763622,136.80551553492063,93.04636646702403,814.8120877714584,7.387105421017676,106.58617234104948,2.6253664457073294,102.82279189466388
291,568,7974,464,5,2,5,0.9387059642028341,0.12075284706585113,1,0.8159569791884241,-0.740330997156297,0.2307837270214461,0.6130792203520601,0.45699146227261067,0.9786035966428941,0.6560822355724516,0.40468316881613536,0.9963731707972199,0.6307201835214538,0.4301296572422655,0.31953975299954457,0.3195657287318998,0.4430191924102396,0.5418419277584566,0.6255261202828232,0.8746989246843844,0.9430469308849244,0.8078331759567112,0.9481782339402902,0.5012573636635874,9.798790543452158,452.7046582694366,34.6963652354131,465.0559010691695,58.01880788054302,860.3971552719468,90.39432797109853,255.57601237119871,77.84060483568551,552.2176063145079,86.86513114592822,30.961311967198522,92.32130537383603,22.899288059300734,33.40346128438184,753.2231728229356,41.91279719604364,624.5007942982352,93.88195254430987,437.302034511064
292,571,3681,391,2,0,4,0.8322433396437242,0.37694505611759577,0,0.03763728070280992,-0.3892851609749834,0.8144608148443855,0.6333838101050142,0.9510990448090757,0.9640534615620258,0.4844652933677899,0.8172750687553039,0.9130569395540522,0.6859868045316487,0.32910821558770714,0.40380414711413154,0.5295232838348582,0.7195939711426643,0.2681575470476921,0.8041238998396953,0.8465240430018315,0.6009967322713882,0.68684146781353,0.6513188186455725,0.8839680795165432,84.8203315957877,518.4912304172053,12.263638666029639,487.3002606413278,18.637477995074285,743.6258374647967,92.14077950086752,267.73832161513246,29.514506317381674,716.6432457479262,26.43224740657298,689.7056186249883,88.32269714545218,368.32465499529536,56.67499843298437,859.762197771862,54.36823759669278,795.7849505334171,42.69684418478397,247.3323084443613
